@relation electricity-weka.filters.uns1ervised.attribute.Normalize-S1.0-T0.0-weka.filters.uns1ervised.attribute.ReplaceMissingValues-weka.filters.uns1ervised.attribute.Remove-R1-weka.filters.uns1ervised.attribute.Remove-R3-weka.filters.uns1ervised.attribute.Remove-R4
@attribute period numeric
@attribute nswdemand numeric
@attribute vicdemand numeric
@attribute transfer numeric
@attribute class {1,0}


@data
0.510638,0.523951,0.422915,0.414912,0
0.574468,0.502678,0.422915,0.414912,0
0.744681,0.678667,0.422915,0.414912,1
0.765957,0.670485,0.422915,0.414912,1
0.893617,0.475602,0.422915,0.414912,0
0.914894,0.430527,0.422915,0.414912,0
0.93617,0.477388,0.422915,0.414912,1
0.978723,0.500446,0.422915,0.414912,1
0.021277,0.461619,0.422915,0.414912,1
0.042553,0.433948,0.422915,0.414912,1
0.085106,0.308688,0.422915,0.414912,0
0.106383,0.262571,0.422915,0.414912,0
0.148936,0.190866,0.422915,0.414912,0
0.170213,0.176138,0.422915,0.414912,0
0.319149,0.526778,0.422915,0.414912,0
0.340426,0.546712,0.422915,0.414912,1
0.404255,0.582565,0.422915,0.414912,1
0.446809,0.545076,0.422915,0.414912,1
0.468085,0.530943,0.422915,0.414912,1
0.531915,0.510562,0.422915,0.414912,1
0.574468,0.481851,0.422915,0.414912,1
0.617021,0.457751,0.422915,0.414912,1
0.659574,0.459982,0.422915,0.414912,1
0.702128,0.511009,0.422915,0.414912,1
0.744681,0.619756,0.422915,0.414912,0
0.765957,0.592086,0.422915,0.414912,1
0.829787,0.504017,0.422915,0.414912,0
0.914894,0.378608,0.422915,0.414912,0
0,0.478727,0.422915,0.414912,0
0.12766,0.185808,0.422915,0.414912,0
0.170213,0.132996,0.422915,0.414912,0
0.212766,0.126897,0.422915,0.414912,0
0.234043,0.141922,0.422915,0.414912,0
0.255319,0.171526,0.422915,0.414912,0
0.382979,0.468164,0.422915,0.414912,1
0.425532,0.453288,0.422915,0.414912,1
0.468085,0.420857,0.422915,0.414912,0
0.510638,0.395716,0.422915,0.414912,0
0.531915,0.379649,0.422915,0.414912,0
0.574468,0.355995,0.422915,0.414912,0
0.659574,0.344689,0.422915,0.414912,0
0.723404,0.467272,0.422915,0.414912,0
0.787234,0.507587,0.422915,0.414912,1
0.829787,0.424278,0.422915,0.414912,1
0.87234,0.378756,0.422915,0.414912,0
0.914894,0.316275,0.422915,0.414912,0
0.93617,0.35302,0.422915,0.414912,0
0.978723,0.381137,0.422915,0.414912,0
0,0.335019,0.422915,0.414912,0
0.042553,0.264207,0.422915,0.414912,0
0.06383,0.211693,0.422915,0.414912,0
0.12766,0.112764,0.422915,0.414912,0
0.191489,0.073639,0.422915,0.414912,0
0.212766,0.081523,0.422915,0.414912,0
0.340426,0.268224,0.422915,0.414912,1
0.382979,0.365814,0.422915,0.414912,1
0.425532,0.385748,0.422915,0.414912,1
0.489362,0.33859,0.422915,0.414912,1
0.553191,0.292621,0.422915,0.414912,1
0.638298,0.259149,0.422915,0.414912,1
0.659574,0.26986,0.422915,0.414912,1
0.680851,0.292621,0.422915,0.414912,1
0.702128,0.349301,0.422915,0.414912,0
0.765957,0.505951,0.422915,0.414912,1
0.787234,0.478578,0.422915,0.414912,1
0.808511,0.461024,0.422915,0.414912,0
0.851064,0.407022,0.422915,0.414912,0
0.914894,0.313448,0.422915,0.414912,0
0.042553,0.264058,0.422915,0.414912,0
0.085106,0.184915,0.422915,0.414912,0
0.212766,0.15784,0.422915,0.414912,0
0.234043,0.207528,0.422915,0.414912,1
0.276596,0.407766,0.422915,0.414912,1
0.297872,0.433204,0.422915,0.414912,0
0.319149,0.496876,0.422915,0.414912,0
0.446809,0.533175,0.422915,0.414912,1
0.510638,0.505802,0.422915,0.414912,1
0.531915,0.494644,0.422915,0.414912,1
0.638298,0.461619,0.422915,0.414912,1
0.659574,0.469206,0.422915,0.414912,1
0.680851,0.484528,0.422915,0.414912,1
0.702128,0.52291,0.422915,0.414912,1
0.744681,0.677477,0.422915,0.414912,1
0.765957,0.6626,0.422915,0.414912,1
0.851064,0.530497,0.422915,0.414912,1
0.893617,0.461619,0.422915,0.414912,0
0.914894,0.41922,0.422915,0.414912,1
0.978723,0.476049,0.422915,0.414912,1
0.042553,0.430675,0.422915,0.414912,0
0.06383,0.371913,0.422915,0.414912,0
0.12766,0.221065,0.422915,0.414912,0
0.234043,0.246206,0.422915,0.414912,0
0.276596,0.448676,0.422915,0.414912,1
0.297872,0.471586,0.422915,0.414912,0
0.319149,0.541952,0.422915,0.414912,0
0.361702,0.555043,0.422915,0.414912,1
0.404255,0.59759,0.422915,0.414912,1
0.446809,0.546415,0.422915,0.414912,1
0.468085,0.522612,0.422915,0.414912,1
0.489362,0.521571,0.422915,0.414912,0
0.510638,0.510265,0.422915,0.414912,1
0.617021,0.467272,0.422915,0.414912,0
0.638298,0.458792,0.422915,0.414912,1
0.680851,0.493306,0.422915,0.414912,1
0.702128,0.523356,0.422915,0.414912,1
0.744681,0.6928,0.422915,0.414912,1
0.978723,0.494942,0.422915,0.414912,1
1,0.495091,0.422915,0.414912,1
0.021277,0.4759,0.422915,0.414912,1
0.106383,0.291282,0.422915,0.414912,0
0.148936,0.212883,0.422915,0.414912,0
0.191489,0.190866,0.422915,0.414912,0
0.276596,0.493157,0.422915,0.414912,1
0.297872,0.511455,0.422915,0.414912,0
0.340426,0.613359,0.422915,0.414912,1
0.382979,0.616632,0.422915,0.414912,1
0.468085,0.548646,0.422915,0.414912,1
0.489362,0.538381,0.422915,0.414912,1
0.595745,0.483487,0.422915,0.414912,0
0.617021,0.476346,0.422915,0.414912,0
0.638298,0.464148,0.422915,0.414912,1
0.659574,0.476941,0.422915,0.414912,1
0.723404,0.622434,0.422915,0.414912,1
0.787234,0.674055,0.422915,0.414912,1
0.808511,0.63731,0.422915,0.414912,1
0.87234,0.56501,0.422915,0.414912,1
0.893617,0.508628,0.422915,0.414912,1
0.957447,0.495091,0.422915,0.414912,1
0.06383,0.386195,0.422915,0.414912,0
0.085106,0.328771,0.422915,0.414912,0
0.191489,0.178816,0.422915,0.414912,0
0.234043,0.256471,0.422915,0.414912,0
0.276596,0.475454,0.422915,0.414912,1
0.297872,0.502678,0.422915,0.414912,0
0.319149,0.567837,0.422915,0.414912,1
0.340426,0.58078,0.422915,0.414912,1
0.361702,0.564118,0.422915,0.414912,1
0.425532,0.564713,0.422915,0.414912,0
0.446809,0.531836,0.422915,0.414912,0
0.468085,0.511604,0.422915,0.414912,0
0.531915,0.471883,0.422915,0.414912,0
0.595745,0.455668,0.422915,0.414912,0
0.617021,0.445552,0.422915,0.414912,0
0.765957,0.653972,0.422915,0.414912,1
0.808511,0.600268,0.422915,0.414912,0
0.87234,0.528563,0.422915,0.414912,0
0.893617,0.478727,0.422915,0.414912,0
0.914894,0.426659,0.422915,0.414912,0
0,0.47828,0.422915,0.414912,1
0.021277,0.457007,0.422915,0.414912,0
0.191489,0.182237,0.422915,0.414912,1
0.297872,0.493454,0.422915,0.414912,1
0.361702,0.567539,0.422915,0.414912,1
0.404255,0.589705,0.422915,0.414912,1
0.425532,0.567093,0.422915,0.414912,1
0.446809,0.542398,0.422915,0.414912,1
0.468085,0.52053,0.422915,0.414912,1
0.510638,0.503273,0.422915,0.414912,0
0.531915,0.490777,0.422915,0.414912,0
0.574468,0.470693,0.422915,0.414912,0
0.595745,0.461321,0.422915,0.414912,0
0.680851,0.458941,0.422915,0.414912,0
0.744681,0.625707,0.422915,0.414912,1
0.829787,0.508331,0.422915,0.414912,0
0.893617,0.443618,0.422915,0.414912,0
0.914894,0.399732,0.422915,0.414912,1
0.93617,0.450461,0.422915,0.414912,1
0.957447,0.467272,0.422915,0.414912,1
0,0.475454,0.422915,0.414912,1
0.042553,0.424576,0.422915,0.414912,1
0.06383,0.361648,0.422915,0.414912,1
0.191489,0.128979,0.422915,0.414912,0
0.234043,0.150104,0.422915,0.414912,0
0.255319,0.193246,0.422915,0.414912,0
0.276596,0.230735,0.422915,0.414912,1
0.297872,0.281464,0.422915,0.414912,1
0.340426,0.436328,0.422915,0.414912,1
0.404255,0.499107,0.422915,0.414912,1
0.425532,0.466528,0.422915,0.414912,1
0.489362,0.387385,0.422915,0.414912,1
0.553191,0.335168,0.422915,0.414912,0
0.595745,0.30125,0.422915,0.414912,0
0.680851,0.332639,0.422915,0.414912,1
0.723404,0.47114,0.422915,0.414912,1
0.808511,0.494644,0.422915,0.414912,1
0.87234,0.405088,0.422915,0.414912,0
0.893617,0.373847,0.422915,0.414912,0
0.914894,0.339036,0.422915,0.414912,0
0.06383,0.227016,0.422915,0.414912,0
0.085106,0.185361,0.422915,0.414912,0
0.12766,0.12526,0.422915,0.414912,0
0.234043,0.100565,0.422915,0.414912,0
0.276596,0.147873,0.422915,0.414912,0
0.297872,0.175841,0.422915,0.414912,0
0.340426,0.292472,0.422915,0.414912,0
0.361702,0.341267,0.422915,0.414912,1
0.489362,0.329515,0.422915,0.414912,0
0.531915,0.29515,0.422915,0.414912,0
0.553191,0.274026,0.422915,0.414912,0
0.617021,0.229694,0.422915,0.414912,0
0.702128,0.32892,0.422915,0.414912,1
0.765957,0.533472,0.422915,0.414912,1
0.787234,0.521571,0.422915,0.414912,1
0.829787,0.469206,0.422915,0.414912,1
0.893617,0.394972,0.422915,0.414912,1
0.93617,0.371616,0.422915,0.414912,1
0.957447,0.370723,0.422915,0.414912,1
1,0.354508,0.422915,0.414912,0
0.021277,0.304374,0.422915,0.414912,0
0.06383,0.246802,0.422915,0.414912,0
0.085106,0.210205,0.422915,0.414912,0
0.191489,0.152633,0.422915,0.414912,0
0.234043,0.244421,0.422915,0.414912,1
0.255319,0.345879,0.422915,0.414912,1
0.382979,0.610086,0.422915,0.414912,1
0.404255,0.615442,0.422915,0.414912,1
0.468085,0.547159,0.422915,0.414912,1
0.489362,0.540315,0.422915,0.414912,1
0.510638,0.5241,0.422915,0.414912,1
0.531915,0.510711,0.422915,0.414912,1
0.680851,0.498215,0.422915,0.414912,1
0.702128,0.558316,0.422915,0.414912,1
0.787234,0.670485,0.422915,0.414912,1
0.829787,0.610086,0.422915,0.414912,1
0.914894,0.440791,0.422915,0.414912,0
0.93617,0.474561,0.422915,0.414912,0
0.978723,0.490777,0.422915,0.414912,0
1,0.49152,0.422915,0.414912,0
0,0.487355,0.422915,0.414912,0
0.085106,0.325945,0.422915,0.414912,0
0.148936,0.20366,0.422915,0.414912,0
0.170213,0.187742,0.422915,0.414912,0
0.212766,0.214073,0.422915,0.414912,0
0.234043,0.262571,0.422915,0.414912,0
0.297872,0.513835,0.422915,0.414912,0
0.361702,0.595805,0.422915,0.414912,0
0.446809,0.572151,0.422915,0.414912,0
0.468085,0.546415,0.422915,0.414912,0
0.489362,0.526034,0.422915,0.414912,0
0.574468,0.472776,0.422915,0.414912,0
0.638298,0.444957,0.422915,0.414912,0
0.723404,0.625707,0.422915,0.414912,0
0.744681,0.70485,0.422915,0.414912,0
0.765957,0.69994,0.422915,0.414912,0
0.787234,0.672419,0.422915,0.414912,0
0.829787,0.612169,0.422915,0.414912,0
0.851064,0.587474,0.422915,0.414912,0
0.893617,0.507885,0.422915,0.414912,0
0,0.49524,0.422915,0.414912,0
0.085106,0.331895,0.422915,0.414912,0
0.106383,0.290241,0.422915,0.414912,0
0.12766,0.245463,0.422915,0.414912,0
0.234043,0.270306,0.422915,0.414912,1
0.255319,0.379203,0.422915,0.414912,1
0.297872,0.52648,0.422915,0.414912,0
0.319149,0.595805,0.422915,0.414912,1
0.340426,0.608152,0.422915,0.414912,0
0.404255,0.604582,0.422915,0.414912,0
0.489362,0.508926,0.422915,0.414912,0
0.531915,0.479173,0.422915,0.414912,0
0.553191,0.473073,0.422915,0.414912,0
0.617021,0.438709,0.422915,0.414912,0
0.659574,0.44704,0.422915,0.414912,0
0.680851,0.467272,0.422915,0.414912,0
0.787234,0.656352,0.422915,0.414912,0
0.829787,0.597888,0.422915,0.414912,0
0.93617,0.491372,0.422915,0.414912,1
0.957447,0.510116,0.422915,0.414912,0
0,0.50476,0.422915,0.414912,0
0.021277,0.487504,0.422915,0.414912,1
0.042553,0.463106,0.422915,0.414912,1
0.12766,0.248438,0.422915,0.414912,1
0.148936,0.213776,0.422915,0.414912,1
0.255319,0.379946,0.422915,0.414912,1
0.340426,0.612169,0.422915,0.414912,0
0.361702,0.591788,0.422915,0.414912,0
0.382979,0.61812,0.422915,0.414912,0
0.425532,0.578251,0.422915,0.414912,0
0.468085,0.536001,0.422915,0.414912,0
0.680851,0.473817,0.422915,0.414912,0
0.702128,0.510562,0.422915,0.414912,1
0.723404,0.600863,0.422915,0.414912,0
0.765957,0.679113,0.422915,0.414912,0
0.787234,0.663642,0.422915,0.414912,0
0.851064,0.58911,0.422915,0.414912,0
0.87234,0.564267,0.422915,0.414912,0
0.914894,0.461619,0.422915,0.414912,0
0.978723,0.519488,0.422915,0.414912,0
0.06383,0.392443,0.422915,0.414912,1
0.106383,0.286819,0.422915,0.414912,1
0.12766,0.240553,0.422915,0.414912,1
0.148936,0.210503,0.422915,0.414912,0
0.191489,0.186998,0.422915,0.414912,1
0.276596,0.48557,0.422915,0.414912,1
0.297872,0.507587,0.422915,0.414912,0
0.319149,0.584796,0.422915,0.414912,0
0.425532,0.595061,0.422915,0.414912,0
0.446809,0.561738,0.422915,0.414912,0
0.489362,0.518744,0.422915,0.414912,0
0.510638,0.503868,0.422915,0.414912,0
0.617021,0.433799,0.422915,0.414912,0
0.659574,0.432609,0.422915,0.414912,0
0.723404,0.570663,0.422915,0.414912,0
0.787234,0.606665,0.422915,0.414912,0
0.829787,0.543588,0.422915,0.414912,0
0.914894,0.417435,0.422915,0.414912,0
0.957447,0.480958,0.422915,0.414912,0
0.978723,0.494496,0.422915,0.414912,0
0,0.486909,0.422915,0.414912,0
0.042553,0.430824,0.422915,0.414912,0
0.12766,0.210503,0.422915,0.414912,0
0.148936,0.171229,0.422915,0.414912,0
0.191489,0.135525,0.422915,0.414912,0
0.212766,0.137162,0.422915,0.414912,1
0.319149,0.386938,0.422915,0.414912,1
0.340426,0.463106,0.422915,0.414912,1
0.382979,0.531389,0.422915,0.414912,1
0.404255,0.523505,0.422915,0.414912,1
0.446809,0.459685,0.422915,0.414912,0
0.574468,0.322523,0.422915,0.414912,0
0.595745,0.30839,0.422915,0.414912,0
0.638298,0.297382,0.422915,0.414912,0
0.659574,0.30244,0.422915,0.414912,0
0.702128,0.390658,0.422915,0.414912,1
0.723404,0.469206,0.422915,0.414912,1
0.787234,0.513686,0.422915,0.414912,0
0.829787,0.439304,0.422915,0.414912,0
0.978723,0.369682,0.422915,0.414912,0
0.021277,0.292175,0.422915,0.414912,0
0.06383,0.218536,0.422915,0.414912,0
0.212766,0.076763,0.422915,0.414912,0
0.297872,0.153526,0.422915,0.414912,0
0.361702,0.339929,0.422915,0.414912,0
0.382979,0.391996,0.422915,0.414912,0
0.404255,0.417882,0.422915,0.414912,0
0.446809,0.421452,0.422915,0.414912,0
0.510638,0.394823,0.422915,0.414912,1
0.531915,0.381434,0.422915,0.414912,1
0.574468,0.340821,0.422915,0.414912,1
0.595745,0.332342,0.422915,0.414912,1
0.617021,0.322523,0.422915,0.414912,1
0.638298,0.333234,0.422915,0.414912,1
0.680851,0.363731,0.422915,0.414912,1
0.851064,0.466677,0.422915,0.414912,0
0.87234,0.447932,0.422915,0.414912,0
0.93617,0.372954,0.422915,0.414912,0
0.957447,0.368938,0.422915,0.414912,0
1,0.352127,0.422915,0.414912,0
0,0.333829,0.422915,0.414912,0
0.021277,0.296638,0.422915,0.414912,0
0.042553,0.282356,0.422915,0.414912,0
0.148936,0.136269,0.422915,0.414912,0
0.170213,0.129872,0.422915,0.414912,0
0.297872,0.460726,0.422915,0.414912,0
0.340426,0.551324,0.422915,0.414912,0
0.382979,0.580036,0.422915,0.414912,0
0.510638,0.516215,0.422915,0.414912,1
0.553191,0.491074,0.422915,0.414912,1
0.595745,0.479173,0.422915,0.414912,1
0.617021,0.466082,0.422915,0.414912,0
0.638298,0.466528,0.422915,0.414912,0
0.659574,0.472181,0.422915,0.414912,1
0.702128,0.539423,0.422915,0.414912,1
0.744681,0.673312,0.422915,0.414912,0
0.851064,0.504909,0.422915,0.414912,0
0.87234,0.488694,0.422915,0.414912,0
0.893617,0.446593,0.422915,0.414912,0
0.914894,0.398691,0.422915,0.414912,0
0.021277,0.459387,0.422915,0.414912,1
0.06383,0.370425,0.422915,0.414912,0
0.085106,0.308242,0.422915,0.414912,1
0.106383,0.263314,0.422915,0.414912,0
0.12766,0.2169,0.422915,0.414912,0
0.191489,0.166171,0.422915,0.414912,0
0.234043,0.236686,0.422915,0.414912,0
0.276596,0.43737,0.422915,0.414912,0
0.319149,0.511604,0.422915,0.414912,0
0.361702,0.526331,0.422915,0.414912,0
0.446809,0.538976,0.422915,0.414912,0
0.531915,0.513091,0.422915,0.414912,0
0.595745,0.500595,0.422915,0.414912,0
0.638298,0.490925,0.422915,0.414912,0
0.659574,0.505653,0.422915,0.414912,0
0.702128,0.576614,0.422915,0.414912,1
0.723404,0.638649,0.422915,0.414912,0
0.765957,0.658137,0.422915,0.414912,0
0.851064,0.515174,0.422915,0.414912,0
1,0.488099,0.422915,0.414912,0
0,0.480661,0.422915,0.414912,0
0.021277,0.462065,0.422915,0.414912,0
0.106383,0.263314,0.422915,0.414912,1
0.191489,0.170485,0.422915,0.414912,0
0.255319,0.35183,0.422915,0.414912,1
0.276596,0.456561,0.422915,0.414912,1
0.319149,0.534365,0.422915,0.414912,0
0.404255,0.584499,0.422915,0.414912,0
0.531915,0.48676,0.422915,0.414912,0
0.553191,0.481404,0.422915,0.414912,0
0.574468,0.479322,0.422915,0.414912,0
0.595745,0.480214,0.422915,0.414912,0
0.638298,0.464891,0.422915,0.414912,0
0.659574,0.470396,0.422915,0.414912,0
0.680851,0.490181,0.422915,0.414912,0
0.702128,0.531836,0.422915,0.414912,0
0.723404,0.615293,0.422915,0.414912,0
0.787234,0.635228,0.422915,0.414912,0
0.808511,0.59283,0.422915,0.414912,0
0.829787,0.569473,0.422915,0.414912,0
0.042553,0.450907,0.422915,0.414912,0
0.148936,0.203065,0.422915,0.414912,0
0.170213,0.186403,0.422915,0.414912,0
0.234043,0.256918,0.422915,0.414912,1
0.319149,0.571259,0.422915,0.414912,0
0.382979,0.60488,0.422915,0.414912,0
0.404255,0.609938,0.422915,0.414912,0
0.489362,0.522315,0.422915,0.414912,0
0.510638,0.514579,0.422915,0.414912,0
0.531915,0.497471,0.422915,0.414912,0
0.659574,0.47114,0.422915,0.414912,0
0.702128,0.535109,0.422915,0.414912,0
0.723404,0.617971,0.422915,0.414912,0
0.744681,0.688634,0.422915,0.414912,0
0.87234,0.580184,0.422915,0.414912,0
0.893617,0.526331,0.422915,0.414912,0
0.914894,0.475305,0.422915,0.414912,0
0.93617,0.513835,0.422915,0.414912,1
0.957447,0.521868,0.422915,0.414912,0
0.978723,0.534365,0.422915,0.414912,1
0,0.513984,0.422915,0.414912,1
