@relation C:/Users/C2/Github/OATL/OATLAlgorithm/DataGenerator/ms_csv_norm_2arff/weatherdata_0.6_1_m

@attribute 0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute class {1,2}
@data
0,0.5969289827255279,0.5701839303000968,0.008068794765231231,0.3911290322580646,0.1863799283154122,0.29723991507430997,0.6183206106870229,0.544327931363203,1
1,0.6074856046065259,0.5759922555663117,0.008400389070651692,0.48387096774193555,0.4874551971326165,0.3842887473460722,0.5665818490245971,0.6482364156339371,2
1,0.5652591170825336,0.6001936108422071,0.009063577681492616,0.3467741935483871,0.44802867383512546,0.3439490445859873,0.5165394402035624,0.6387035271687321,2
0,0.5863723608445297,0.5295256534365925,0.009085683968520627,0.44758064516129037,0.3046594982078853,0.23566878980891717,0.6522476675148431,0.5338417540514776,1
0,0.6468330134357007,0.6001936108422071,0.0070740118489698465,0.39516129032258074,0.21863799283154126,0.25690021231422505,0.7022900763358779,0.5710200190657769,1
0,0.6871401151631478,0.6737657308809293,0.005150764877531159,0.37096774193548393,0.2831541218637993,0.32271762208067944,0.7022900763358779,0.667302192564347,1
0,0.5383877159309021,0.6195546950629235,0.005106552303475087,0.217741935483871,0.7311827956989247,0.5987261146496816,0.6692111959287532,0.5252621544327931,2
1,0.4664107485604606,0.5440464666021297,0.009107790255548661,0.4717741935483872,0.6057347670250895,0.5116772823779193,0.457167090754877,0.5252621544327931,1
0,0.5163147792706334,0.5769603097773475,0.008687770802016083,0.45161290322580655,0.32616487455197135,0.4267515923566879,0.6022052586938083,0.5042897998093422,1
1,0.6276391554702495,0.6311713455953534,0.006653992395437242,0.4717741935483872,0.5483870967741936,0.5987261146496816,0.5928753180661578,0.6301239275500475,1
1,0.5134357005758158,0.5101645692158762,0.009107790255548661,0.5645161290322581,0.42652329749103945,0.4267515923566879,0.5335029686174724,0.49571020019065776,1
1,0.5614203454894434,0.5537270087124879,0.009660447431249431,0.5403225806451614,0.3620071684587814,0.32271762208067944,0.6183206106870229,0.5338417540514776,1
1,0.6669865642994242,0.611810261374637,0.008555133079847893,0.4879032258064517,0.5053763440860215,0.5116772823779193,0.6861747243426632,0.6863679694947569,2
0,0.6525911708253359,0.7037754114230398,0.007206649571138011,0.38709677419354843,0.47311827956989255,0.32271762208067944,0.6429177268871926,0.6863679694947569,2
0,0.6583493282149712,0.6892545982575025,0.007494031302502426,0.467741935483871,0.1039426523297491,0.25690021231422505,0.6861747243426632,0.667302192564347,1
1,0.6833013435700576,0.6253630203291384,0.00848881421876381,0.5201612903225807,0.28673835125448033,0.29723991507430997,0.7285835453774385,0.6005719733079122,1
1,0.6497120921305183,0.5982575024201355,0.008687770802016083,0.528225806451613,0.45519713261648753,0.32271762208067944,0.7192536047497881,0.6005719733079122,1
1,0.781190019193858,0.7066795740561471,0.007383499867362272,0.5322580645161291,0.5125448028673836,0.5116772823779193,0.821882951653944,0.7244995233555767,1
0,0.7687140115163148,0.7666989351403679,0.007582456450614544,0.435483870967742,0.4444444444444445,0.4267515923566879,0.7709923664122138,0.7426120114394662,2
1,0.7149712092130518,0.6679574056147144,0.009240427977716853,0.3911290322580646,0.33691756272401435,0.3439490445859873,0.6946564885496184,0.7244995233555767,1
1,0.6928982725527831,0.6340755082284608,0.009704660005305479,0.435483870967742,0.2688172043010753,0.29723991507430997,0.6946564885496184,0.6568160152526216,1
1,0.727447216890595,0.6534365924491772,0.008201432487399395,0.5564516129032259,0.35842293906810035,0.32271762208067944,0.737913486005089,0.6968541468064823,1
1,0.7456813819577736,0.6979670861568248,0.006123441506764508,0.4596774193548388,0.5017921146953406,0.5116772823779193,0.7285835453774385,0.7244995233555767,2
0,0.6573896353166986,0.7241045498547919,0.00459810770183039,0.3790322580645162,0.5053763440860215,0.4267515923566879,0.6259541984732825,0.6863679694947569,2
1,0.7034548944337812,0.6553727008712489,0.006742417543549385,0.48387096774193555,0.30824372759856633,0.29723991507430997,0.7786259541984734,0.6387035271687321,1
0,0.8301343570057581,0.8693126815101646,0.0068087364046334675,0.5040322580645162,0.5806451612903226,0.5987261146496816,0.8473282442748091,0.7912297426120114,1
1,0.8704414587332053,0.9196515004840271,0.006941374126801657,0.28225806451612906,0.6845878136200716,0.5116772823779193,0.804919423240034,0.8960915157292659,1
0,0.8474088291746641,0.9119070667957406,0.007140330710053929,0.5362903225806452,0.5698924731182796,0.4267515923566879,0.7955894826123834,0.8684461391801714,2
0,0.7072936660268714,0.7986447241045499,0.00904147139446458,0.4596774193548388,0.40860215053763443,0.29723991507430997,0.7285835453774385,0.7530981887511916,2
0,0.699616122840691,0.7744433688286544,0.00919621540366078,0.49193548387096786,0.3225806451612903,0.32271762208067944,0.6522476675148431,0.7244995233555767,1
1,0.665067178502879,0.7744433688286544,0.007449818728446355,0.310483870967742,0.3225806451612903,0.4267515923566879,0.6429177268871926,0.7159199237368922,2
1,0.6564299424184261,0.7415295256534365,0.007715094172782734,0.32258064516129037,0.47311827956989255,0.36305732484076436,0.6692111959287532,0.6758817921830315,2
0,0.699616122840691,0.7589545014520814,0.009152002829604733,0.4717741935483872,0.1648745519713262,0.1740976645435244,0.6692111959287532,0.7054337464251668,1
0,0.7226487523992322,0.7899322362052275,0.009019365107436544,0.5201612903225807,0.15053763440860216,0.1740976645435244,0.7192536047497881,0.6968541468064823,1
1,0.7840690978886756,0.8480154888673765,0.008510920505791846,0.46370967741935487,0.25806451612903225,0.1740976645435244,0.7955894826123834,0.7530981887511916,1
0,0.7984644913627639,0.8509196515004841,0.00760456273764258,0.4233870967741936,0.22580645161290328,0.2781316348195329,0.7879558948261238,0.7616777883698761,1
1,0.800383877159309,0.8741529525653436,0.007648775311698626,0.3790322580645162,0.16129032258064516,0.23566878980891717,0.7709923664122138,0.8017159199237368,1
0,0.7495201535508638,0.8363988383349469,0.007626669024670615,0.4274193548387097,0.18996415770609323,0.23566878980891717,0.7116200169635284,0.7826501429933269,2
1,0.7658349328214971,0.8683446272991288,0.006963480413829693,0.3306451612903227,0.38351254480286745,0.445859872611465,0.7192536047497881,0.8198284080076262,2
1,0.7888675623800384,0.8693126815101646,0.006587673534353159,0.41129032258064524,0.5089605734767025,0.5116772823779193,0.7548770144189991,0.8102955195424213,2
1,0.7888675623800384,0.8557599225556632,0.006189760367848616,0.5524193548387097,0.4229390681003585,0.445859872611465,0.7285835453774385,0.8198284080076262,1
1,0.6689059500959693,0.7637947725072605,0.007692987885754698,0.35483870967741943,0.21146953405017924,0.29723991507430997,0.7116200169635284,0.7054337464251668,2
1,0.6641074856046065,0.7492739593417233,0.007825625607922888,0.41129032258064524,0.0967741935483871,0.23566878980891717,0.6692111959287532,0.7159199237368922,1
1,0.7044145873320538,0.8112294288480155,0.004155981961269775,0.2943548387096775,0.3620071684587814,0.4267515923566879,0.6522476675148431,0.7616777883698761,2
1,0.690978886756238,0.7812197483059051,0.005769740914316011,0.27822580645161293,0.20788530465949825,0.23566878980891717,0.6692111959287532,0.7244995233555767,2
0,0.7072936660268714,0.7938044530493708,0.00718454328411,0.435483870967742,0.0931899641577061,0.23566878980891717,0.6522476675148431,0.7244995233555767,2
0,0.6276391554702495,0.6844143272023234,0.009129896542576697,0.4556451612903227,0.08243727598566308,0.23566878980891717,0.6259541984732825,0.6196377502383221,1
1,0.7351247600767755,0.7899322362052275,0.008113007339287277,0.5564516129032259,0.15770609318996417,0.23566878980891717,0.7709923664122138,0.7244995233555767,2
1,0.755278310940499,0.7802516940948693,0.007936157043063042,0.5120967741935485,0.33333333333333337,0.2781316348195329,0.7285835453774385,0.7530981887511916,1
1,0.7850287907869481,0.8334946757018392,0.0073171810062781645,0.467741935483871,0.18996415770609323,0.1740976645435244,0.7786259541984734,0.7826501429933269,2
1,0.8032629558541267,0.8325266214908035,0.007383499867362272,0.48387096774193555,0.24731182795698928,0.14861995753715498,0.7709923664122138,0.7826501429933269,1
1,0.7955854126679462,0.8780251694094869,0.006875055265717549,0.4314516129032259,0.40143369175627247,0.29723991507430997,0.7548770144189991,0.8198284080076262,1
0,0.8051823416506718,0.8770571151984512,0.006720311256521349,0.44758064516129037,0.5161290322580645,0.3439490445859873,0.7709923664122138,0.8388941849380361,2
1,0.8406909788867563,0.9080348499515973,0.00630029180298877,0.46370967741935487,0.3763440860215054,0.4267515923566879,0.804919423240034,0.8474737845567207,1
0,0.8483685220729367,0.9157792836398839,0.005283402599699349,0.4758064516129033,0.6236559139784946,0.5329087048832272,0.7879558948261238,0.8684461391801714,2
1,0.781190019193858,0.8644724104549855,0.005349721460783431,0.38709677419354843,0.32616487455197135,0.3842887473460722,0.7625106022052587,0.8017159199237368,2
1,0.7888675623800384,0.8441432720232334,0.007759306746838781,0.5967741935483872,0.11827956989247312,0.14861995753715498,0.737913486005089,0.8017159199237368,1
1,0.772552783109405,0.8470474346563408,0.008886727385268354,0.4193548387096775,0.11827956989247312,0.23566878980891717,0.7022900763358779,0.8017159199237368,1
0,0.7792706333973128,0.8431752178121974,0.008665664514988047,0.5322580645161291,0.12903225806451613,0.21443736730360932,0.7455470737913487,0.8102955195424213,1
0,0.8272552783109405,0.8818973862536303,0.007648775311698626,0.4717741935483872,0.1039426523297491,0.21443736730360932,0.821882951653944,0.8198284080076262,1
0,0.7408829174664108,0.7754114230396902,0.007980369617119088,0.41532258064516137,0.36559139784946243,0.3842887473460722,0.7709923664122138,0.7426120114394662,2
0,0.7408829174664108,0.8325266214908035,0.008046688478203196,0.4233870967741936,0.3763440860215054,0.4267515923566879,0.7285835453774385,0.7616777883698761,2
1,0.7687140115163148,0.8654404646660214,0.00835617649659562,0.44354838709677424,0.4157706093189964,0.2781316348195329,0.7192536047497881,0.8017159199237368,1
0,0.8013435700575815,0.89351403678606,0.008599345653903965,0.40725806451612906,0.05017921146953405,0.14861995753715498,0.7786259541984734,0.8102955195424213,1
1,0.828214971209213,0.9099709583736689,0.0075382438765584725,0.37500000000000006,0.010752688172043013,0.06794055201698514,0.7955894826123834,0.8198284080076262,1
1,0.8560460652591171,0.9457889641819942,0.006079228932708462,0.44354838709677424,0.18996415770609323,0.23566878980891717,0.7955894826123834,0.877025738798856,1
0,0.7840690978886756,0.899322362052275,0.005968697497568308,0.27822580645161293,0.21505376344086022,0.23566878980891717,0.7879558948261238,0.8388941849380361,2
1,0.761996161228407,0.8480154888673765,0.006278185515960734,0.39516129032258074,0.2903225806451613,0.23566878980891717,0.7022900763358779,0.7826501429933269,2
0,0.7763915547024952,0.8547918683446273,0.00718454328411,0.49193548387096786,0.04659498207885304,0.14861995753715498,0.7879558948261238,0.7426120114394662,1
1,0.8349328214971209,0.8848015488867378,0.006587673534353159,0.5443548387096775,0.40860215053763443,0.32271762208067944,0.8142493638676844,0.8284080076263107,1
1,0.8656429942418427,0.9225556631171346,0.006035016358652391,0.5967741935483872,0.4659498207885305,0.4267515923566879,0.8388464800678541,0.8388941849380361,1
0,0.8147792706333974,0.9051306873184899,0.0075603501635865085,0.3306451612903227,0.4623655913978495,0.5116772823779193,0.821882951653944,0.8284080076263107,2
1,0.8214971209213052,0.9235237173281705,0.008090901052259241,0.20564516129032262,0.25448028673835127,0.14861995753715498,0.7955894826123834,0.8579599618684461,1
0,0.9001919385796544,0.9719264278799613,0.006477142099213006,0.38709677419354843,0.3763440860215054,0.25690021231422505,0.8812553011026294,0.9142040038131554,1
1,0.8502879078694818,0.9002904162633107,0.0073392872933062,0.44758064516129037,0.31541218637992835,0.5116772823779193,0.8388464800678541,0.877025738798856,2
1,0.836852207293666,0.8857696030977735,0.007405606154390308,0.5524193548387097,0.3297491039426524,0.4925690021231423,0.821882951653944,0.8474737845567207,2
1,0.8560460652591171,0.9409486931268152,0.005570784331063739,0.47983870967741943,0.5340501792114696,0.4925690021231423,0.8905852417302799,0.8474737845567207,2
0,0.791746641074856,0.9138431752178123,0.0050844460164470775,0.3911290322580646,0.13978494623655915,0.23566878980891717,0.7192536047497881,0.8474737845567207,2
0,0.828214971209213,0.9225556631171346,0.00488548943319478,0.41532258064516137,0.22222222222222224,0.3842887473460722,0.8312128922815946,0.8284080076263107,1
0,0.8963531669865643,0.9661181026137464,0.005990803784596319,0.5322580645161291,0.32616487455197135,0.3439490445859873,0.8388464800678541,0.9142040038131554,1
1,0.8637236084452975,0.9554695062923524,0.00630029180298877,0.5040322580645162,0.38351254480286745,0.2781316348195329,0.821882951653944,0.8684461391801714,2
1,0.828214971209213,0.9177153920619555,0.00747192501547439,0.467741935483871,0.26523297491039427,0.32271762208067944,0.7955894826123834,0.8579599618684461,2
1,0.8589251439539347,0.9264278799612778,0.0075603501635865085,0.5161290322580646,0.3942652329749104,0.4925690021231423,0.821882951653944,0.8284080076263107,2
